Team	|	Lineup
PHX		|	('Josh Okogie', 'Kevin Durant', 'Jusuf Nurkic', 'Grayson Allen', 'Devin Booker')
PHX		|	('Josh Okogie', 'Kevin Durant', 'Jusuf Nurkic', 'Grayson Allen', 'Eric Gordon')
PHX		|	('Josh Okogie', 'Kevin Durant', 'Jusuf Nurkic', 'Eric Gordon', 'Grayson Allen')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'Deandre Ayton', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'Bismack Biyombo', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Torrey Craig', 'Deandre Ayton', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Torrey Craig', 'Deandre Ayton', 'Devin Booker', 'Cameron Payne')
PHX		|	('Mikal Bridges', 'Dario Saric', 'Deandre Ayton', 'Devin Booker', 'Cameron Payne')
PHX		|	('Mikal Bridges', 'Ish Wainright', 'Deandre Ayton', 'Devin Booker', 'Cameron Payne')
PHX		|	('Torrey Craig', 'Dario Saric', 'Deandre Ayton', 'Mikal Bridges', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Torrey Craig', 'Deandre Ayton', 'Landry Shamet', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Torrey Craig', 'Bismack Biyombo', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Torrey Craig', 'Deandre Ayton', 'Damion Lee', 'Chris Paul')
PHX		|	('Torrey Craig', 'Jock Landale', 'Deandre Ayton', 'Mikal Bridges', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Torrey Craig', 'Deandre Ayton', 'Josh Okogie', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Dario Saric', 'Deandre Ayton', 'Landry Shamet', 'Chris Paul')
PHX		|	('Torrey Craig', 'Dario Saric', 'Deandre Ayton', 'Mikal Bridges', 'Landry Shamet')
PHX		|	('Torrey Craig', 'Dario Saric', 'Bismack Biyombo', 'Mikal Bridges', 'Duane Washington Jr.')
PHX		|	('Torrey Craig', 'Dario Saric', 'Deandre Ayton', 'Mikal Bridges', 'Duane Washington Jr.')
PHX		|	('Torrey Craig', 'Dario Saric', 'Deandre Ayton', 'Mikal Bridges', 'Damion Lee')
PHX		|	('Torrey Craig', 'Dario Saric', 'Bismack Biyombo', 'Mikal Bridges', 'Damion Lee')
PHX		|	('Cameron Johnson', 'Torrey Craig', 'Bismack Biyombo', 'Mikal Bridges', 'Chris Paul')
PHX		|	('Cameron Johnson', 'Torrey Craig', 'Deandre Ayton', 'Mikal Bridges', 'Chris Paul')
PHX		|	('Torrey Craig', 'Jock Landale', 'Deandre Ayton', 'Damion Lee', 'Chris Paul')
PHX		|	('Josh Okogie', 'Torrey Craig', 'Deandre Ayton', 'Devin Booker', 'Chris Paul')
PHX		|	('Josh Okogie', 'Kevin Durant', 'Deandre Ayton', 'Devin Booker', 'Chris Paul')
PHX		|	('Josh Okogie', 'Torrey Craig', 'Bismack Biyombo', 'Devin Booker', 'Chris Paul')
PHX		|	('Josh Okogie', 'Torrey Craig', 'Bismack Biyombo', 'Landry Shamet', 'Cameron Payne')
PHX		|	('Josh Okogie', 'Ish Wainright', 'Jock Landale', 'Landry Shamet', 'Saben Lee')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'Deandre Ayton', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'JaVale McGee', 'Devin Booker', 'Chris Paul')
PHX		|	('Cameron Payne', 'Cameron Johnson', 'JaVale McGee', 'Landry Shamet', 'Abdel Nader')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'Deandre Ayton', 'Landry Shamet', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'JaVale McGee', 'Landry Shamet', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'JaVale McGee', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'Jalen Smith', 'Devin Booker', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'Deandre Ayton', 'Cameron Johnson', 'Devin Booker')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'Deandre Ayton', 'Landry Shamet', 'Cameron Payne')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'Deandre Ayton', 'Devin Booker', 'Cameron Payne')
PHX		|	('Mikal Bridges', 'Jae Crowder', 'Deandre Ayton', 'Devin Booker', 'Elfrid Payton')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'JaVale McGee', 'Landry Shamet', 'Chris Paul')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'JaVale McGee', 'Landry Shamet', 'Cameron Payne')
PHX		|	('Mikal Bridges', 'Cameron Johnson', 'JaVale McGee', 'Landry Shamet', 'Aaron Holiday')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Deandre Ayton', 'Anfernee Simons', 'Scoot Henderson')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Deandre Ayton', 'Shaedon Sharpe', 'Scoot Henderson')
POR		|	('Josh Hart', 'Jerami Grant', 'Jusuf Nurkic', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Josh Hart', 'Jerami Grant', 'Jusuf Nurkic', 'Shaedon Sharpe', 'Anfernee Simons')
POR		|	('Josh Hart', 'Jerami Grant', 'Jusuf Nurkic', 'Shaedon Sharpe', 'Justise Winslow')
POR		|	('Josh Hart', 'Justise Winslow', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Josh Hart', 'Jerami Grant', 'Drew Eubanks', 'Justise Winslow', 'Anfernee Simons')
POR		|	('Josh Hart', 'Jerami Grant', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Josh Hart', 'Jerami Grant', 'Jusuf Nurkic', 'Justise Winslow', 'Anfernee Simons')
POR		|	('Jerami Grant', 'Josh Hart', 'Jusuf Nurkic', 'Anfernee Simons', 'Justise Winslow')
POR		|	('Trendon Watford', 'Jerami Grant', 'Jusuf Nurkic', 'Justise Winslow', 'Anfernee Simons')
POR		|	('Josh Hart', 'Justise Winslow', 'Jusuf Nurkic', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Nassir Little', 'Jerami Grant', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Gary Payton II', 'Jerami Grant', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Cam Reddish', 'Jerami Grant', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Cam Reddish', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Nassir Little', 'Drew Eubanks', 'Cam Reddish', 'Ryan Arcidiacono')
POR		|	('Cam Reddish', 'Jerami Grant', 'Drew Eubanks', 'Matisse Thybulle', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Drew Eubanks', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Drew Eubanks', 'Cam Reddish', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Jusuf Nurkic', 'Cam Reddish', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Jusuf Nurkic', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Jerami Grant', 'Jusuf Nurkic', 'Cam Reddish', 'Anfernee Simons')
POR		|	('Matisse Thybulle', 'Trendon Watford', 'Jusuf Nurkic', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Cam Reddish', 'Jusuf Nurkic', 'Anfernee Simons', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Trendon Watford', 'Jusuf Nurkic', 'Shaedon Sharpe', 'Damian Lillard')
POR		|	('Matisse Thybulle', 'Trendon Watford', 'Drew Eubanks', 'Shaedon Sharpe', 'Ryan Arcidiacono')
POR		|	('Matisse Thybulle', 'Nassir Little', 'Drew Eubanks', 'Shaedon Sharpe', 'Ryan Arcidiacono')
POR		|	('Nassir Little', 'Kevin Knox II', 'Drew Eubanks', 'Matisse Thybulle', 'Shaedon Sharpe')
POR		|	('Matisse Thybulle', 'Trendon Watford', 'Drew Eubanks', 'Shaedon Sharpe', 'Skylar Mays')
POR		|	('Jeenathan Williams', 'Kevin Knox II', 'Drew Eubanks', 'Shaedon Sharpe', 'Skylar Mays')
POR		|	('Trendon Watford', 'John Butler Jr.', 'Drew Eubanks', 'Jeenathan Williams', 'Skylar Mays')
POR		|	('Jeenathan Williams', 'Kevin Knox II', 'Trendon Watford', 'Shaedon Sharpe', 'Skylar Mays')
POR		|	('Norman Powell', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Damian Lillard')
POR		|	('Nassir Little', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Damian Lillard')
POR		|	('Norman Powell', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Anfernee Simons')
POR		|	('Tony Snell', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Damian Lillard')
POR		|	('Tony Snell', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Anfernee Simons')
POR		|	('Norman Powell', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Dennis Smith Jr.')
POR		|	('Tony Snell', 'Robert Covington', 'Jusuf Nurkic', 'Norman Powell', 'Dennis Smith Jr.')
POR		|	('Nassir Little', 'Robert Covington', 'Jusuf Nurkic', 'Norman Powell', 'Dennis Smith Jr.')
POR		|	('Nassir Little', 'Larry Nance Jr.', 'Jusuf Nurkic', 'Norman Powell', 'Damian Lillard')
POR		|	('Tony Snell', 'Larry Nance Jr.', 'Jusuf Nurkic', 'Norman Powell', 'Damian Lillard')
POR		|	('Nassir Little', 'Robert Covington', 'Jusuf Nurkic', 'Ben McLemore', 'Anfernee Simons')
POR		|	('Nassir Little', 'Tony Snell', 'Larry Nance Jr.', 'Norman Powell', 'Damian Lillard')
POR		|	('Nassir Little', 'Larry Nance Jr.', 'Jusuf Nurkic', 'Norman Powell', 'Anfernee Simons')
POR		|	('Nassir Little', 'Robert Covington', 'Jusuf Nurkic', 'Norman Powell', 'Anfernee Simons')
POR		|	('Nassir Little', 'Robert Covington', 'Jusuf Nurkic', 'Ben McLemore', 'Dennis Smith Jr.')
POR		|	('Nassir Little', 'Robert Covington', 'Jusuf Nurkic', 'CJ McCollum', 'Anfernee Simons')
POR		|	('Norman Powell', 'Tony Snell', 'Jusuf Nurkic', 'CJ McCollum', 'Anfernee Simons')
POR		|	('CJ Elleby', 'Tony Snell', 'Jusuf Nurkic', 'CJ McCollum', 'Anfernee Simons')
POR		|	('CJ Elleby', 'Justise Winslow', 'Jusuf Nurkic', 'Ben McLemore', 'Anfernee Simons')
POR		|	('CJ Elleby', 'Justise Winslow', 'Jusuf Nurkic', 'Josh Hart', 'Anfernee Simons')
POR		|	('CJ Elleby', 'Justise Winslow', 'Drew Eubanks', 'Josh Hart', 'Anfernee Simons')
POR		|	('Josh Hart', 'CJ Elleby', 'Drew Eubanks', 'Keon Johnson', 'Anfernee Simons')
POR		|	('Elijah Hughes', 'CJ Elleby', 'Drew Eubanks', 'Josh Hart', 'Anfernee Simons')
POR		|	('Keljin Blevins', 'CJ Elleby', 'Drew Eubanks', 'Keon Johnson', 'Anfernee Simons')
POR		|	('CJ Elleby', 'Trendon Watford', 'Drew Eubanks', 'Josh Hart', 'Brandon Williams')
POR		|	('Elijah Hughes', 'CJ Elleby', 'Drew Eubanks', 'Josh Hart', 'Brandon Williams')
POR		|	('Trendon Watford', 'Justise Winslow', 'Drew Eubanks', 'Josh Hart', 'Brandon Williams')
POR		|	('CJ Elleby', 'Trendon Watford', 'Drew Eubanks', 'Brandon Williams', 'Josh Hart')
POR		|	('Justise Winslow', 'Trendon Watford', 'Drew Eubanks', 'CJ Elleby', 'Brandon Williams')
POR		|	('Justise Winslow', 'Trendon Watford', 'Drew Eubanks', 'CJ Elleby', 'Kris Dunn')
POR		|	('CJ Elleby', 'Trendon Watford', 'Drew Eubanks', 'Keon Johnson', 'Brandon Williams')
POR		|	('Elijah Hughes', 'CJ Elleby', 'Drew Eubanks', 'Keon Johnson', 'Brandon Williams')
POR		|	('CJ Elleby', 'Greg Brown III', 'Drew Eubanks', 'Keon Johnson', 'Brandon Williams')
POR		|	('CJ Elleby', 'Greg Brown III', 'Drew Eubanks', 'Keon Johnson', 'Kris Dunn')
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Domantas Sabonis', 'Kevin Huerter', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'KZ Okpala', 'Domantas Sabonis', 'Kevin Huerter', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Domantas Sabonis', 'Kevin Huerter', 'Davion Mitchell')
SAC		|	('Kevin Huerter', 'Harrison Barnes', 'Domantas Sabonis', 'Terence Davis', "De'Aaron Fox")
SAC		|	('Keegan Murray', 'Harrison Barnes', 'Domantas Sabonis', 'Kevin Huerter', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Domantas Sabonis', 'Terence Davis', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Alex Len', 'Kevin Huerter', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Richaun Holmes', 'Kevin Huerter', "De'Aaron Fox")
SAC		|	('Keegan Murray', 'Harrison Barnes', 'Domantas Sabonis', 'Kevin Huerter', 'Davion Mitchell')
SAC		|	('Keegan Murray', 'Harrison Barnes', 'Domantas Sabonis', 'Kessler Edwards', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Domantas Sabonis', 'Kessler Edwards', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Keegan Murray', 'Alex Len', 'Terence Davis', 'Davion Mitchell')
SAC		|	('Harrison Barnes', 'Maurice Harkless', 'Richaun Holmes', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Terence Davis', 'Harrison Barnes', 'Richaun Holmes', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Maurice Harkless', 'Richaun Holmes', 'Buddy Hield', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Chimezie Metu', 'Richaun Holmes', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Chimezie Metu', 'Harrison Barnes', 'Richaun Holmes', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Maurice Harkless', 'Alex Len', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Chimezie Metu', 'Maurice Harkless', 'Alex Len', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Terence Davis', 'Chimezie Metu', 'Alex Len', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Terence Davis', 'Chimezie Metu', 'Richaun Holmes', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Terence Davis', 'Harrison Barnes', 'Alex Len', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Alex Len', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Chimezie Metu', 'Alex Len', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Tyrese Haliburton', 'Harrison Barnes', 'Alex Len', "De'Aaron Fox", 'Davion Mitchell')
SAC		|	('Harrison Barnes', 'Chimezie Metu', 'Tristan Thompson', 'Buddy Hield', 'Tyrese Haliburton')
SAC		|	('Harrison Barnes', 'Chimezie Metu', 'Richaun Holmes', 'Buddy Hield', 'Tyrese Haliburton')
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Richaun Holmes', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Damian Jones', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Chimezie Metu', 'Tyrese Haliburton', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Chimezie Metu', 'Richaun Holmes', 'Terence Davis', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Richaun Holmes', 'Terence Davis', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Richaun Holmes', 'Terence Davis', 'Tyrese Haliburton')
SAC		|	('Harrison Barnes', 'Marvin Bagley III', 'Richaun Holmes', 'Davion Mitchell', 'Tyrese Haliburton')
SAC		|	('Harrison Barnes', 'Maurice Harkless', 'Richaun Holmes', 'Davion Mitchell', 'Tyrese Haliburton')
SAC		|	('Harrison Barnes', 'Maurice Harkless', 'Damian Jones', 'Davion Mitchell', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Chimezie Metu', 'Domantas Sabonis', 'Justin Holiday', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Maurice Harkless', 'Domantas Sabonis', 'Justin Holiday', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Trey Lyles', 'Domantas Sabonis', 'Justin Holiday', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Trey Lyles', 'Alex Len', 'Justin Holiday', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Trey Lyles', 'Damian Jones', 'Justin Holiday', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Trey Lyles', 'Domantas Sabonis', 'Donte DiVincenzo', "De'Aaron Fox")
SAC		|	('Harrison Barnes', 'Trey Lyles', 'Domantas Sabonis', 'Justin Holiday', 'Davion Mitchell')
SAC		|	('Harrison Barnes', 'Trey Lyles', 'Damian Jones', 'Justin Holiday', 'Davion Mitchell')
SAS		|	('Keldon Johnson', 'Victor Wembanyama', 'Zach Collins', 'Devin Vassell', 'Jeremy Sochan')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Devin Vassell', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Josh Richardson', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Jakob Poeltl', 'Romeo Langford', 'Tre Jones')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Jakob Poeltl', 'Romeo Langford', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Keita Bates-Diop', 'Devin Vassell')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Tre Jones', 'Devin Vassell')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Jakob Poeltl', 'Tre Jones', 'Devin Vassell')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Keita Bates-Diop', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Gorgui Dieng', 'Devin Vassell', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Zach Collins', 'Devin Vassell', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Romeo Langford', 'Zach Collins', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Isaiah Roby', 'Zach Collins', 'Romeo Langford', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Charles Bassey', 'Josh Richardson', 'Tre Jones')
SAS		|	('Devin Vassell', 'Keita Bates-Diop', 'Jakob Poeltl', 'Romeo Langford', 'Tre Jones')
SAS		|	('Romeo Langford', 'Jeremy Sochan', 'Jakob Poeltl', 'Devin Vassell', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Romeo Langford', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Jakob Poeltl', 'Tre Jones', 'Romeo Langford')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Zach Collins', 'Romeo Langford', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Jakob Poeltl', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Jakob Poeltl', 'Josh Richardson', 'Malaki Branham')
SAS		|	('Keita Bates-Diop', 'Isaiah Roby', 'Zach Collins', 'Blake Wesley', 'Malaki Branham')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Zach Collins', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Zach Collins', 'Malaki Branham', 'Keldon Johnson')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Zach Collins', 'Malaki Branham', "Devonte' Graham")
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Zach Collins', 'Keita Bates-Diop', 'Malaki Branham')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Zach Collins', 'Keldon Johnson', 'Malaki Branham')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Zach Collins', 'Malaki Branham', "Devonte' Graham")
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Zach Collins', "Devonte' Graham", 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Charles Bassey', 'Devin Vassell', 'Malaki Branham')
SAS		|	('Keldon Johnson', 'Jeremy Sochan', 'Zach Collins', 'Devin Vassell', 'Malaki Branham')
SAS		|	('Devin Vassell', 'Keita Bates-Diop', 'Zach Collins', "Devonte' Graham", 'Malaki Branham')
SAS		|	('Keita Bates-Diop', 'Jeremy Sochan', 'Zach Collins', 'Devin Vassell', "Devonte' Graham")
SAS		|	('Keldon Johnson', 'Romeo Langford', 'Sandro Mamukelashvili', "Devonte' Graham", 'Tre Jones')
SAS		|	('Keldon Johnson', 'Devin Vassell', 'Zach Collins', 'Malaki Branham', 'Tre Jones')
SAS		|	('Romeo Langford', 'Keita Bates-Diop', 'Sandro Mamukelashvili', 'Malaki Branham', 'Tre Jones')
SAS		|	('Jeremy Sochan', 'Keita Bates-Diop', 'Zach Collins', 'Malaki Branham', 'Devin Vassell')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Sandro Mamukelashvili', 'Malaki Branham', 'Tre Jones')
SAS		|	('Devin Vassell', 'Keita Bates-Diop', 'Zach Collins', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keita Bates-Diop', 'Julian Champagnie', 'Zach Collins', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keita Bates-Diop', 'Keldon Johnson', 'Sandro Mamukelashvili', 'Malaki Branham', 'Tre Jones')
SAS		|	('Malaki Branham', 'Keita Bates-Diop', 'Zach Collins', "Devonte' Graham", 'Tre Jones')
SAS		|	('Malaki Branham', 'Keita Bates-Diop', 'Sandro Mamukelashvili', "Devonte' Graham", 'Tre Jones')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Zach Collins', 'Malaki Branham', 'Tre Jones')
SAS		|	('Julian Champagnie', 'Keita Bates-Diop', 'Sandro Mamukelashvili', 'Malaki Branham', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Lonnie Walker IV', 'Keldon Johnson', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Drew Eubanks', 'Derrick White', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Drew Eubanks', 'Dejounte Murray', 'Derrick White')
SAS		|	('Doug McDermott', 'Dejounte Murray', 'Drew Eubanks', 'Keldon Johnson', 'Derrick White')
SAS		|	('Keita Bates-Diop', 'Keldon Johnson', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Keita Bates-Diop', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Doug McDermott', 'Keldon Johnson', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Keita Bates-Diop', 'Doug McDermott', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Devin Vassell', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Jakob Poeltl', 'Dejounte Murray', 'Derrick White')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Jakob Poeltl', 'Keita Bates-Diop', 'Derrick White')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Thaddeus Young', 'Derrick White', 'Tre Jones')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Jakob Poeltl', 'Tre Jones', 'Derrick White')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Jakob Poeltl', 'Derrick White', 'Tre Jones')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Jakob Poeltl', 'Derrick White', 'Dejounte Murray')
SAS		|	('Joshua Primo', 'Keita Bates-Diop', 'Jakob Poeltl', 'Bryn Forbes', 'Dejounte Murray')
SAS		|	('Joshua Primo', 'Keita Bates-Diop', 'Jakob Poeltl', 'Lonnie Walker IV', 'Dejounte Murray')
SAS		|	('Keita Bates-Diop', 'Joshua Primo', 'Jakob Poeltl', 'Dejounte Murray', 'Lonnie Walker IV')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Jakob Poeltl', 'Devin Vassell', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Jock Landale', 'Devin Vassell', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Drew Eubanks', 'Devin Vassell', 'Tre Jones')
SAS		|	('Doug McDermott', 'Keldon Johnson', 'Jakob Poeltl', 'Devin Vassell', 'Dejounte Murray')
SAS		|	('Doug McDermott', 'Keita Bates-Diop', 'Zach Collins', 'Devin Vassell', 'Tre Jones')
SAS		|	('Keldon Johnson', 'Doug McDermott', 'Jakob Poeltl', 'Josh Richardson', 'Dejounte Murray')
SAS		|	('Keldon Johnson', 'Josh Richardson', 'Jakob Poeltl', 'Devin Vassell', 'Dejounte Murray')
SAS		|	('Josh Richardson', 'Doug McDermott', 'Zach Collins', 'Devin Vassell', 'Tre Jones')
SAS		|	('Devin Vassell', 'Josh Richardson', 'Jakob Poeltl', 'Keldon Johnson', 'Dejounte Murray')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Jakob Poeltl', 'Joshua Primo', 'Dejounte Murray')
SAS		|	('Josh Richardson', 'Keldon Johnson', 'Jakob Poeltl', 'Joshua Primo', 'Dejounte Murray')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Jakob Poeltl', 'Joshua Primo', 'Tre Jones')
SAS		|	('Devin Vassell', 'Keldon Johnson', 'Zach Collins', 'Joshua Primo', 'Tre Jones')
SAS		|	('Josh Richardson', 'Keita Bates-Diop', 'Zach Collins', 'Joshua Primo', 'Tre Jones')
TOR		|	('O.G. Anunoby', 'Pascal Siakam', 'Jakob Poeltl', 'Scottie Barnes', 'Dennis Schroder')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Jakob Poeltl', 'O.G. Anunoby', 'Dennis Schroder')
TOR		|	('Scottie Barnes', 'Pascal Siakam', 'Jakob Poeltl', 'Gary Trent Jr.', 'Dennis Schroder')
TOR		|	('O.G. Anunoby', 'Scottie Barnes', 'Pascal Siakam', 'Gary Trent Jr.', 'Fred VanVleet')
